row	authorFirstname	authorLastname	 X	GND	preferredName	yearOfBirth	yearOfDeath	placeOfBirth	placeOfDeath	professionOrOccupation	foaf_page	
1961	Siegfried	Kawerau	 	http://d-nb.info/gnd/116089563	Kawerau, Siegfried	1886	1936	Berlin	Berlin	Historiker | Pädagoge | Gymnasiallehrer | Sozialdemokrat | Lehrer	http://de.wikipedia.org/wiki/Siegfried_Kawerau	DifferentiatedPerson
1965	Maximilian	Beck	 	http://d-nb.info/gnd/118654373	Beck, Max Wladimir von	1854	1943	Wien	Wien	Politiker | Regierungschef | Jurist	http://de.wikipedia.org/wiki/Max_Wladimir_von_Beck	DifferentiatedPerson
1965	Maximilian	Beck	 	http://d-nb.info/gnd/116101962	Beck, Maximilian	1887	1950	Pilsen	 	Philologe | Philosoph	 	DifferentiatedPerson
1965	Maximilian	Beck	 	http://d-nb.info/gnd/1032009322	Beck, Maximilian	 	 	 	 	Schriftsteller	 	DifferentiatedPerson
1967	Alfred	Apfel	 	http://d-nb.info/gnd/116316020	Apfel, Alfred	 	 	 	 	 	http://de.wikipedia.org/wiki/Alfred_Apfel	DifferentiatedPerson
1967	Alfred	Apfel	 	http://d-nb.info/gnd/1029392293	Apfel, Alfred	1882	1941	Düren	Marseille	Jurist	 	DifferentiatedPerson
1973	Jacob	Haringer	 	http://d-nb.info/gnd/118720392	Haringer, Jakob	1898	1948	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Jakob_Haringer	DifferentiatedPerson
1980		Pertinax (Pseud.)	 	http://d-nb.info/gnd/11879048X	Pertinax <Römisches Reich, Kaiser>	126	193	 	 	 	http://de.wikipedia.org/wiki/Pertinax_%28R%C3%B6mischer_Kaiser%29	DifferentiatedPerson
1980		Pertinax (Pseud.)	 	http://d-nb.info/gnd/119212722	Planta, Peter C. von	1815	1902	Zernez	Paspels	Jurist	http://de.wikipedia.org/wiki/Peter_Conradin_Planta	DifferentiatedPerson
1980		Pertinax (Pseud.)	 	http://d-nb.info/gnd/128883774	Pertinax, Zachaeus	 	 	 	 	 	 	DifferentiatedPerson
1980		Pertinax (Pseud.)	 	http://d-nb.info/gnd/118624148	Troxler, Ignaz Paul Vital	1780	1866	Münster <Wallis>	 	Arzt | Schriftsteller | Pädagoge | Philosoph	http://de.wikipedia.org/wiki/Ignaz_Paul_Vitalis_Troxler	DifferentiatedPerson
1986	Fritz	Kahn	 	http://d-nb.info/gnd/173866034	Kahn, Fritz	1908	 	 	 	Jurist	 	DifferentiatedPerson
1986	Fritz	Kahn	 	http://d-nb.info/gnd/129458457	Kahn, Fritz	1888	1968	Halle (Saale)	Locarno	Arzt | Sachbuchautor | Gynäkologe | Illustrator	http://de.wikipedia.org/wiki/Fritz_Kahn_%28Autor%29	DifferentiatedPerson
1986	Fritz	Kahn	 	http://d-nb.info/gnd/116021616	Kahn, Fritz	 	 	 	 	 	 	DifferentiatedPerson
1986	Fritz	Kahn	 	http://d-nb.info/gnd/122051114	Kahn, Fritz	1895	1944	 	 	Jurist	 	DifferentiatedPerson
1989	Moses	Hess	 	http://d-nb.info/gnd/118550373	Hess, Moses	1812	1875	 	 	Philosoph	http://de.wikipedia.org/wiki/Moses_Hess	DifferentiatedPerson
1989	Moses	Hess	 	http://d-nb.info/gnd/189430974	Hess, Moses	 	 	 	 	 	 	DifferentiatedPerson
1994	Bruno	Frank	 	http://d-nb.info/gnd/118702866	Frank, Bruno	1887	1945	Stuttgart	Los Angeles, Calif.	Schriftsteller | Übersetzer | Herausgeber	http://de.wikipedia.org/wiki/Bruno_Frank	DifferentiatedPerson
1994	Bruno	Frank	 	http://d-nb.info/gnd/11670067X	Frank, Elisabeth	1903	1979	Wien	München	Dramaturgin	 	DifferentiatedPerson
1994	Bruno	Frank	 	http://d-nb.info/gnd/136491898	Frank, Bruno	 	 	 	 	Apotheker	 	DifferentiatedPerson
1995	Gina	Kaus	 	http://d-nb.info/gnd/118560786	Kaus, Gina	1893	1985	Wien	 	Schriftstellerin | Übersetzerin	http://de.wikipedia.org/wiki/Gina_Kaus	DifferentiatedPerson
1999	Fortuné	Paillot	 									
2000	Arvid	Brenner	 	http://d-nb.info/gnd/121091228	Brenner, Arvid	1907	1975	 	 	 	 	DifferentiatedPerson
2013	August	Ott	 	http://d-nb.info/gnd/1012404765	Ott, August	1888	1964	Mannheim	 	 	 	DifferentiatedPerson
2014	Robert Gottlieb	Groetzsch	 	http://d-nb.info/gnd/137771657	Grötzsch, Robert	1882	1946	Naunhof	New York, NY	Schriftsteller | Journalist | Klempner	 	DifferentiatedPerson
2023	Gustav	Niederberger	 									
2024	Otto Bernhard	Wendler	 	http://d-nb.info/gnd/130928550	Wendler, Otto Bernhard	1895	1958	Burg b. Magdeburg	Frankenberg/Sa.	Drehbuchautor | Pädagoge | Schriftsteller	http://de.wikipedia.org/wiki/Otto_Bernhard_Wendler	DifferentiatedPerson
2029	Ödön von	Horvath	 									
2034	Fritz	Sternberg	 	http://d-nb.info/gnd/118617923	Sternberg, Fritz	1895	1963	 	 	Sozialwissenschaftler	http://de.wikipedia.org/wiki/Fritz_Sternberg	DifferentiatedPerson
2034	Fritz	Sternberg	 	http://d-nb.info/gnd/129688568	Sternberg, Fritz	 	 	 	 	Arzt	 	DifferentiatedPerson
2038	Georg	Sinowjew	 	http://d-nb.info/gnd/118904477	Zinovʹev, Grigorij Evseevič	1883	1936	 	 	Politiker	http://de.wikipedia.org/wiki/Grigori_Jewsejewitsch_Sinowjew	DifferentiatedPerson
2039	Oskar	Jellinek	 	http://d-nb.info/gnd/118776118	Jellinek, Oskar	1886	1949	Brünn	Los Angeles, Calif.	Richter | Schriftsteller	http://de.wikipedia.org/wiki/Oskar_Jellinek	DifferentiatedPerson
2042	Gerhart	Pohl	 	http://d-nb.info/gnd/118741322	Pohl, Gerhart	1902	1966	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Gerhart_Pohl	DifferentiatedPerson
2045	Otto	Jenssen	 	http://d-nb.info/gnd/124511996	Jenssen, Otto	1883	1963	 	 	Pädagoge | Publizist	http://de.wikipedia.org/wiki/Otto_Jenssen	DifferentiatedPerson
2047	Lothar	Holland	 									
2050	Grete von	Urbanitzky	 									
2052	Max Friedrich Julius	Brauer	 	http://d-nb.info/gnd/118673378	Brauer, Max	1887	1973	Altona	Hamburg	Politiker | Bürgermeister | Stadtkämmerer	http://de.wikipedia.org/wiki/Max_Brauer	DifferentiatedPerson
2053	Edward	Stilgebauer	 	http://d-nb.info/gnd/117258970	Stilgebauer, Edward	1868	1936	 	 	Schriftsteller | Journalist | Germanist	http://de.wikipedia.org/wiki/Edward_Stilgebauer	DifferentiatedPerson
2057	Harry	Blomberg	 									
2070	Max	Hoelz	 	http://d-nb.info/gnd/118552031	Hoelz, Max	1889	1933	 	 	Arbeiterführer | Vermessungstechniker	http://de.wikipedia.org/wiki/Max_Hoelz	DifferentiatedPerson
2072	Francisco Hilario	Kaufmann	 	http://d-nb.info/gnd/126701229	Kaufmann, Francisco Hilario	 	 	 	 	 	 	DifferentiatedPerson
2082	Jean	Jaurès	 	http://d-nb.info/gnd/11871192X	Jaurès, Jean	1859	1914	 	 	Politiker	http://de.wikipedia.org/wiki/Jean_Jaur%C3%A8s	DifferentiatedPerson
2083	Maria	Osten-Sacken	 	http://d-nb.info/gnd/117156507	Osten-Sacken, Marie von der	 	 	 	 	Sängerin | Regisseurin | Drehbuchautorin	http://de.wikipedia.org/wiki/Maria_von_der_Osten-Sacken	DifferentiatedPerson
2088	Kurt	Hiller	 	http://d-nb.info/gnd/118551132	Hiller, Kurt	1885	1972	Berlin	Hamburg	Schriftsteller | Publizist | Essayist | Dramatiker | Jurist	http://de.wikipedia.org/wiki/Kurt_Hiller	DifferentiatedPerson
2097	Ewald Gerhard	Seeliger	 	http://d-nb.info/gnd/119145685	Seeliger, Ewald Gerhard	1877	1959	 	 	Schriftsteller | Militär	http://de.wikipedia.org/wiki/Ewald_Gerhard_Seeliger	DifferentiatedPerson
2108	John Frédérick	Rutherford	 									
2110	Hugo	Siebenschein	 	http://d-nb.info/gnd/171468376	Siebenschein, Hugo	1889	1971	 	 	 	 	DifferentiatedPerson
2112	Paul	Schmidt-Amman	 									
2116	Walther	Luethi	 	http://d-nb.info/gnd/118575120	Lüthi, Walter	1901	1982	 	 	Pfarrer | Prediger | Theologe	http://de.wikipedia.org/wiki/Walter_L%C3%BCthi	DifferentiatedPerson
2116	Walther	Luethi	 	http://d-nb.info/gnd/127805729	Lüthi, Walther	 	 	 	 	 	 	DifferentiatedPerson
2123	Richard	Lohmann	 	http://d-nb.info/gnd/101734227X	Lohmann, Richard	1881	1935	 	 	Oberlehrer	 	DifferentiatedPerson
2130	Bernhard	Diebold	 	http://d-nb.info/gnd/116098678	Diebold, Bernhard	1886	1945	Zürich	Zürich	Schriftsteller | Journalist	http://de.wikipedia.org/wiki/Bernhard_Diebold	DifferentiatedPerson
2136	W. M.	Molotow	 	http://d-nb.info/gnd/11873461X	Molotov, Vjačeslav M.	1890	1986	 	 	Politiker	http://de.wikipedia.org/wiki/Wjatscheslaw_Michailowitsch_Molotow	DifferentiatedPerson
2145	Martha	Sills-Fuchs	 	http://d-nb.info/gnd/135946166	Sills-Fuchs, Martha	1896	1987	Neuhofen an der Ybbs	Wien	Lehrerin | Journalistin	 	DifferentiatedPerson
2164	Arnold	Dodel	 	http://d-nb.info/gnd/118679988	Dodel, Arnold	1843	1908	 	 	Botaniker	 	DifferentiatedPerson
2168	Paul Franz	Schneider	 	http://d-nb.info/gnd/116824735	Schneider, Franz Paul	1902	1970	 	 	 	 	DifferentiatedPerson
2168	Paul Franz	Schneider	 	http://d-nb.info/gnd/124890105	Schneider, Karl	1886	1970	 	 	Schriftsteller	 	DifferentiatedPerson
2180	Wilhelm	Stekel	 	http://d-nb.info/gnd/118617605	Stekel, Wilhelm	1868	1940	 	London	Psychoanalytiker | Schriftsteller	http://de.wikipedia.org/wiki/Wilhelm_Stekel	DifferentiatedPerson
2182	Gustav	Meyrink	 	http://d-nb.info/gnd/118582046	Meyrink, Gustav	1868	1932	Wien	Starnberg	Schriftsteller | Bankier	http://de.wikipedia.org/wiki/Gustav_Meyrink	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/11704606X	Schreiner, Carl Georg	 	 	 	 	Buchhändler | Verleger	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/117046094	Schreiner, Karl Moritz	 	 	 	 	Bildhauer	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/189427248	Schreiner, Carl Moritz	1889	1948	Barmen	Konstanz	Bildhauer | Maler	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/189561610	Schreiner, Karl	 	 	 	 	 	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/174332874	Schreiner, Karl Moritz	1889	 	 	 	 	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/1017954631	Schreiner, Karl	1911	1979	 	 	Politiker | Abgeordneter | Lehrer	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/12885913X	Schreiner, Karl Heinz	 	 	 	 	 	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/125824017	Schreiner, Friedrich Karl	 	 	 	 	 	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/126796602	Schreiner, Karl Oswald	 	 	 	 	 	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/1032808624	Schreiner, Friedrich Karl Gustav von	1863	1910	Graz	Dresden	Dirigent | Kapellmeister	 	DifferentiatedPerson
2193	Karl	Schreiner	 	http://d-nb.info/gnd/103281375X	Schreiner, Karl	1860	1916	Fünfhaus	Wien	Politiker | Gartenarchitekt	 	DifferentiatedPerson
2203	Heinz	Stroh	 	http://d-nb.info/gnd/117344087	Stroh, Heinz	1899	1952	Berlin	Nürnberg	Schriftsteller | Journalist	http://de.wikipedia.org/wiki/Heinz_Stroh	DifferentiatedPerson
2213	Rudolf	Philipp	 	http://d-nb.info/gnd/1014955122	Philipp, Rudolf	1911	 	Geislingen an der Steige	 	 	 	DifferentiatedPerson
2213	Rudolf	Philipp	 	http://d-nb.info/gnd/116174250	Philipp, Rudolf	 	 	 	 	 	 	DifferentiatedPerson
2213	Rudolf	Philipp	 	http://d-nb.info/gnd/116174102	Philipp, Hans	1884	1968	Berlin	 	Klassischer Philologe | Studienrat	http://de.wikipedia.org/wiki/Hans_Philipp_%28Geograph%29	DifferentiatedPerson
2214	Sandor Friedrich	Rosenfeld (Pseud.: Roda-Roda)	 									
2216	Alfred	Kerr	 	http://d-nb.info/gnd/11856157X	Kerr, Alfred	1867	1948	Breslau	Hamburg	Journalist | Schriftsteller | Theaterkritiker	http://de.wikipedia.org/wiki/Alfred_Kerr	Pseudonym
2224	G. J.	George	 									
2226	Erhard	Auer	 	http://d-nb.info/gnd/116376961	Auer, Erhard	1874	1945	 	 	Politiker	http://de.wikipedia.org/wiki/Erhard_Auer	DifferentiatedPerson
2250	Georges	Lakhovsky	 									
2252	Kurt	Rosenfeld	 	http://d-nb.info/gnd/116623411	Rosenfeld, Kurt	1877	1943	Marienwerder	New York, NY	Politiker | Jurist	http://de.wikipedia.org/wiki/Kurt_Rosenfeld	DifferentiatedPerson
2260	Christian	Kabaktschieff	 	http://d-nb.info/gnd/126674817	Kabaktschieff, Christian	 	 	 	 	 	 	DifferentiatedPerson
2267	Karl	Boechel	 	http://d-nb.info/gnd/13359081X	Böchel, Karl	1884	1946	 	 	Politiker	http://de.wikipedia.org/wiki/Karl_B%C3%B6chel	DifferentiatedPerson
2272	Kurt	Loewenstein	 	http://d-nb.info/gnd/118955853	Löwenstein, Kurt	1885	1939	 	 	Pädagoge | Journalist	http://de.wikipedia.org/wiki/Kurt_L%C3%B6wenstein	DifferentiatedPerson
2272	Kurt	Loewenstein	 	http://d-nb.info/gnd/14148098X	Loewenstein, Kurt	 	 	 	 	Jurist	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/117186813	Loewenstein-Wertheim, Friedrich Karl von	 	 	 	 	 	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/117192368	Löwenstein-Wertheim-Rochefort, Karl Thomas zu	1783	1849	 	 	Fürst	http://de.wikipedia.org/wiki/Karl_Thomas_zu_L%C3%B6wenstein-Wertheim-Rosenberg	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/120532611	Löwenstein-Wertheim-Rochefort, Maximilian Karl von	1656	1718	 	Mailand	Politiker	http://de.wikipedia.org/wiki/Maximilian_Karl_%28L%C3%B6wenstein-Wertheim-Rochefort%29	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/119002108	Löwenstein-Wertheim-Rochefort, Ferdinand K. zu	1616	1672	 	 	Graf | Rat	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/119002094	Löwenstein-Wertheim-Rosenberg, Karl zu	1904	1990	 	 	Jurist	http://de.wikipedia.org/wiki/Karl_zu_L%C3%B6wenstein-Wertheim-Rosenberg	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/119002116	Löwenstein-Wertheim-Freudenberg, Friedrich Karl zu	1743	1825	Wertheim	Kreuzwertheim	Adel | Fürst | Politiker | Abgeordneter	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/1017076235	Löwenstein-Wertheim, Ferdinand Karl von	1616	1672	 	 	Kämmerer | Hofrat | Domkapitular	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/101916957	Loewenstein, Karl	1891	1973	München	Heidelberg	Politologe | Jurist	http://de.wikipedia.org/wiki/Karl_Loewenstein_%28Jurist%29	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/128444428	Löwenstein-Wertheim-Rochefort, Karl Thomas zu	1714	1789	 	 	Fürst | Kämmerer | Generalfeldmarschall	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/129877395	Löwenstein, Maximilian zu	1871	1952	 	 	 	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/127775420	Loewenstein, Karl Konstantin	 	 	 	 	 	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/131883984	Löwenstein-Wertheim-Freudenberg, Carl Friedrich zu	1781	1852	 	 	Politiker | Abgeordneter | Gutsherr	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/11552956X	Löwenstein, Karl	1885	1968	 	 	Philosoph | Schriftsteller	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/117192163	Löwenstein, Karl von	 	 	 	 	 	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/117186988	Löwenstein-Wertheim, Constantin Ludwig Karl Franz von	1786	1844	 	 	 	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/117187372	Löwenstein-Wertheim-Rosenberg, Karl zu	1834	1921	 	 	Politiker | Priester	http://de.wikipedia.org/wiki/Karl_Heinrich_zu_L%C3%B6wenstein-Wertheim-Rosenberg	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/143489658	Loewenstein, Karl	1887	1976	Siegen	Berlin <West>	Bankier	http://de.wikipedia.org/wiki/Karl_Loewenstein_%28Bankier%29	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/137865597	Löwenstein-Wertheim-Rochefort, Maximilian Karl Anton zu	1681	1710	 	 	Kämmerer	 	DifferentiatedPerson
2283	Karl	Loewenstein	 	http://d-nb.info/gnd/137855834	Löwenstein-Wertheim-Freudenberg, Adolph zu	1805	1861	 	 	Mäzen | Fürst | Gutsherr | Politiker | Abgeordneter	 	DifferentiatedPerson
2285	Paul Christian	Kuender	 									
2293	Michael F.	Tschumandrin	 									
2295	Hugo	Bettauer	 	http://d-nb.info/gnd/11851038X	Bettauer, Hugo	1877	1925	Baden <Niederösterreich>	 	Schriftsteller | Journalist | Politiker	http://de.wikipedia.org/wiki/Hugo_Bettauer	DifferentiatedPerson
2296	Julius	Katzenstein	 	http://d-nb.info/gnd/105971839	Kastein, Josef	1890	1946	Bremen	 	Schriftsteller | Dramatiker | Rechtsanwalt	http://de.wikipedia.org/wiki/Josef_Kastein	Pseudonym
2306	Franz	Jung	 	http://d-nb.info/gnd/117234303	Jung, Franz Wilhelm	1758	1833	 	 	Schriftsteller | Jakobiner	 	DifferentiatedPerson
2306	Franz	Jung	 	http://d-nb.info/gnd/12108910X	Jung, Franz Peter	 	 	 	 	 	 	DifferentiatedPerson
2306	Franz	Jung	 	http://d-nb.info/gnd/118558757	Jung, Franz	1888	1963	Neiße	Stuttgart	Schriftsteller | Revolutionär | Wirtschaftswissenschaftler	http://de.wikipedia.org/wiki/Franz_Jung	DifferentiatedPerson
2306	Franz	Jung	 	http://d-nb.info/gnd/174051212	Jung, Franz Wilhelm	1757	1833	 	 	 	 	DifferentiatedPerson
2306	Franz	Jung	 	http://d-nb.info/gnd/1022911937	Jung, Franz August Richard	1869	1921	Suhl	Washington, DC	Arzt | Internist	 	DifferentiatedPerson
2306	Franz	Jung	 	http://d-nb.info/gnd/102261536X	Jung-Ilsenheim, Franz	1883	1963	Wien	Salzburg	Maler	http://de.wikipedia.org/wiki/Franz_Jung-Ilsenheim	DifferentiatedPerson
2306	Franz	Jung	 	http://d-nb.info/gnd/124236766	Jung, Franz Christoph	 	 	 	 	 	 	DifferentiatedPerson
2306	Franz	Jung	 	http://d-nb.info/gnd/1031532749	Jung, Franz	1911	 	Kassel	 	Ministerialbeamter	 	DifferentiatedPerson
2315	Upton	Sinclair	 	http://d-nb.info/gnd/118797395	Sinclair, Upton	1878	1968	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Upton_Sinclair	DifferentiatedPerson
2317	Fritz	Warburg	 	http://d-nb.info/gnd/127814663	Warburg, Fritz	 	 	 	 	 	 	DifferentiatedPerson
2317	Fritz	Warburg	 	http://d-nb.info/gnd/1033902799	Warburg, Fritz	1870	 	Köln	 	Arzt	 	DifferentiatedPerson
2330	Heinrich	Engels	 	http://d-nb.info/gnd/117500542	Engels, Hubert	1854	1945	 	 	Ingenieur | Wasserbauer	http://de.wikipedia.org/wiki/Hubert_Engels	DifferentiatedPerson
2330	Heinrich	Engels	 	http://d-nb.info/gnd/119500949	Engels, Heinrich	1773	1850	 	 	Buchhändler	 	DifferentiatedPerson
2330	Heinrich	Engels	 	http://d-nb.info/gnd/189407034	Engels, Heinrich	 	 	 	 	 	 	DifferentiatedPerson
2330	Heinrich	Engels	 	http://d-nb.info/gnd/125228236	Engels, Heinrich Gottfried	 	 	 	 	 	 	DifferentiatedPerson
2330	Heinrich	Engels	 	http://d-nb.info/gnd/141278994	Engels, Heinrich	1910	 	Arnsberg	 	 	 	DifferentiatedPerson
2344	Heinrich	Groenewald	 	http://d-nb.info/gnd/140221042	Groenewald, Heinrich	 	 	 	 	Pädagoge	http://de.wikipedia.org/wiki/Heinrich_Gr%C3%B6newald	DifferentiatedPerson
2370	Anna	Freud	 	http://d-nb.info/gnd/118535307	Freud, Anna	1895	1982	Wien	London	Psychoanalytikerin	http://de.wikipedia.org/wiki/Anna_Freud	DifferentiatedPerson
2370	Anna	Freud	 	http://d-nb.info/gnd/128882697	Bernays, Anna Freud	1858	1955	 	 	 	 	DifferentiatedPerson
2373	Hermann	Hiltbrunner	 	http://d-nb.info/gnd/118705016	Hiltbrunner, Hermann	1893	1961	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Hermann_Hiltbrunner	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/117289515	Weiss, Fritz	1904	 	 	 	Regisseur | Journalist	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/117289558	Weiß, Friedrich	 	 	 	 	Kaufmann	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/117298336	Weiss, Reinhold Friedrich	1765	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/118584693	Müffling, Friedrich Carl Ferdinand von	1775	1851	Halle (Saale)	Erfurt	Offizier | Generalfeldmarschall | Historiker | Schriftsteller	http://de.wikipedia.org/wiki/Karl_von_M%C3%BCffling_genannt_Wei%C3%9F	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/117289566	Weiss, Friedrich Adalbert	1898	 	 	 	Arzt | Redakteur	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/119119706	Weiss, Fritz	1877	1955	Zürich	Heidelberg	Diplomat | Jurist | Naturwissenschaftler | Orientalist | Dolmetscher | Konsul	http://de.wikipedia.org/wiki/Fritz_Max_Weiss	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/122566920	Weiß, Friedrich Salomo	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/139561501	Weiß, Friedrich	1858	1933	 	 	Ingenieur	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/1012371204	Weiß, Johann Friedrich	1683	1760	Calw	Dresden	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/1012771814	Weiß, Philipp Friedrich	1653	1720	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/1014759994	Fehér, Friedrich	1889	1950	Wien	Stuttgart	Filmregisseur | Schauspieler | Drehbuchautor	http://de.wikipedia.org/wiki/Friedrich_Feh%C3%A9r	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/1015738206	Weiß, Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/1020674490	Weiß, Friedrich Anton	1840	1916	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/1019758066	Weiß, Friedrich	1605	1677	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/100698808	Weiss, Jacob Friedrich	1730/31	1793	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/10069876X	Weiss, Friedrich Wilhelm	1744	1826	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/104153687	Weiss, Philipp Friedrich	 	 	 	 	Arzt	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/107752972	Wöss, Fritz	1920	2004	Wien	Wien	Schriftsteller	http://de.wikipedia.org/wiki/Fritz_W%C3%B6ss	Pseudonym
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/128527528	Weiß, Johann Friedrich	1606	1659	Coburg	 	Arzt	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/133122565	Weiß, Johann Friedrich	 	1660	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/124249876	Weiss, Friedrich Adolph F.	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/122854128	Weiss, Ludwig Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/121917495	Weiss, Sigismund Friedrich Carl Adolf Alexander	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/122059689	Weiss, Lorenz Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/126923914	Weiss-Bass, Eberhard Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/122985311	Weiss, Carl Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/122978323	Weiss, Georg Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/117290726	Weiss, Johann Theophil Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/143792067	Weisse, Johann Friedrich	 	 	 	 	Student	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/14379633X	Weiße, Christian Friedrich	 	 	 	 	 	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/138189366	Weiss, Ferdinand Friedrich Wilhelm	1814	1878	Magdeburg	Berlin	Maler | Illustrator	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/139098690	Weiß, Philipp Friedrich	1766	1808	 	 	Jurist	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/139097996	Weiß, Friedrich	1821	1868	 	 	Geograph	 	DifferentiatedPerson
2374	Friedrich	Weiss	 	http://d-nb.info/gnd/133171361	Weiß, Friedrich G. Adolf	24.10.1839	21.12.1905	 	 	 	 	DifferentiatedPerson
